"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1200000;"MAŁOPOLSKIE";"sierpień";"wizyta u lekarza specjalisty";"cena";"2016";85,38;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"wizyta u lekarza specjalisty";"cena";"2017";92,31;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"wizyta u lekarza specjalisty";"cena";"2018";99,23;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"wizyta u lekarza specjalisty";"cena";"2019";116,92;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2013";5,59;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2014";5,30;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2015";4,54;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2016";4,09;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2017";4,28;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2018";5,03;"zł";"";
1200000;"MAŁOPOLSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2019";5,07;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2006";0,32;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2007";0,38;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2008";0,41;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2009";0,42;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2010";0,47;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2011";0,48;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2012";0,46;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2013";0,47;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2014";0,48;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2015";0,44;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2016";0,46;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2017";0,46;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2018";0,50;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"bułka pszenna - za 50g";"cena";"2019";0,54;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2006";5,45;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2007";6,59;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2008";6,40;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2009";7,04;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2010";6,94;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2011";7,65;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2012";7,81;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2013";8,18;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2014";7,56;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2015";7,49;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2016";7,24;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2017";7,25;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2018";7,89;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kurczęta patroszone - za 1kg";"cena";"2019";7,87;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2006";11,38;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2007";11,36;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2008";12,18;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2009";13,35;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2010";13,28;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2011";13,80;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2012";15,05;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2013";14,79;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2014";15,30;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2015";14,82;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2016";14,84;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2017";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2018";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"kiełbasa wędzona - za 1kg";"cena";"2019";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2006";2,39;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2007";2,60;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2008";2,82;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2009";2,72;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2010";2,67;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2011";2,80;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2012";2,72;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2013";2,75;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2014";3,00;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2015";2,81;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2016";2,64;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2017";2,80;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2018";2,65;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2019";2,69;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2006";1,64;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2007";1,77;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2008";2,04;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2009";2,04;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2010";2,11;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2011";2,25;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2012";2,45;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2013";2,55;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2014";2,70;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2015";2,58;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2016";2,47;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2017";2,58;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2018";2,69;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l";"cena";"2019";2,74;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";22,93;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";22,84;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";150,68;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";152,68;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";154,45;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";156,14;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";158,15;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";163,92;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";176,23;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";191,08;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";200,77;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";196,61;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";201,76;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";223,99;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";226,07;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";223,24;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2006";134,53;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2007";147,22;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";150,30;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";147,88;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2010";154,68;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2011";150,99;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2012";175,15;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2013";193,45;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2014";190,61;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2015";189,45;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";198,15;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";195,24;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";206,68;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";212,68;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2006";50,92;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2007";54,38;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2008";56,92;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2009";59,85;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2010";61,38;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2011";65,23;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2012";72,15;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2013";75,62;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2014";79,46;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2015";81,15;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2016";86,92;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2017";92,31;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2018";100,77;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"wizyta u lekarza specjalisty";"cena";"2019";129,23;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2006";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2007";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2008";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2009";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2010";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2011";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2012";;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2013";5,69;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2014";5,26;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2015";4,33;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2016";4,27;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2017";4,35;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2018";5,05;"zł";"";
1200000;"MAŁOPOLSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2019";5,01;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2006";0,33;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2007";0,38;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2008";0,41;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2009";0,42;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2010";0,49;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2011";0,47;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2012";0,46;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2013";0,47;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2014";0,48;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2015";0,44;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2016";0,45;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2017";0,46;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2018";0,52;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"bułka pszenna - za 50g";"cena";"2019";0,54;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2006";5,05;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2007";6,31;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2008";6,29;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2009";6,50;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2010";6,48;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2011";7,66;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2012";7,55;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2013";7,22;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2014";7,23;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2015";6,99;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2016";6,71;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2017";7,22;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2018";7,57;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kurczęta patroszone - za 1kg";"cena";"2019";7,22;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2006";11,17;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2007";11,42;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2008";12,34;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2009";13,11;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2010";13,07;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2011";13,93;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2012";15,15;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2013";14,87;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2014";15,39;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2015";14,55;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2016";14,76;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2017";;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2018";;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"kiełbasa wędzona - za 1kg";"cena";"2019";;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2006";2,41;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2007";2,60;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2008";2,83;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2009";2,68;"zł";"";
1200000;"MAŁOPOLSKIE";"październik";"mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l";"cena";"2010";2,68;"zł";"";
